0	0	1898
1	0	1905
2	0	1913
3	0	1925
4	0	1937
5	0	1951
6	0	1955
7	0	1969
8	0	1984
9	0	1989
10	0	1990
11	0	1999
12	0	2011
13	0	2036
14	0	2041
15	0	2059
16	0	2061
17	0	2071
18	0	2077
19	0	2082
20	0	2100
21	0	2105
22	0	1951
23	0	2117
24	0	1912
25	0	2133
26	0	2007
27	0	1951
28	0	2137
29	0	2153
30	0	2160
31	0	2164
33	0	2177
34	0	2188
35	0	2165
36	0	2191
37	0	2217
38	0	2122
39	0	1968
40	0	2230
41	0	1906
42	0	1959
43	0	1952
44	0	2056
45	0	2251
46	0	2256
47	0	1924
48	0	1914
49	0	2090
50	0	1999
51	0	2109
52	0	2289
53	0	1927
54	0	2175
55	0	1970
56	0	1972
57	0	1905
58	0	2344
59	0	2351
60	0	2114
61	0	2362
62	0	1919
63	0	2147
64	0	1945
65	0	2388
66	0	1979
67	0	2122
68	0	1894
69	0	2415
70	0	2419
71	0	1974
72	0	2438
73	0	2439
74	0	2450
75	0	1927
76	0	2084
77	0	2464
78	0	2490
79	0	2503
80	0	2219
81	0	2082
82	0	2092
83	0	1987
84	0	2035
85	0	2139
86	0	2547
87	0	2557
88	0	1970
89	0	2568
90	0	2056
91	0	1953
92	0	2579
93	0	1950
94	0	1984
95	0	1927
96	0	2586
97	0	2542
98	0	2317
99	0	2596
100	0	2028
101	0	2607
102	0	1924
103	0	1906
104	0	2628
105	0	1971
106	0	1918
107	0	2645
108	0	2063
109	0	2646
110	0	2669
111	0	1988
112	0	2088
113	0	2081
114	0	2007
115	0	2043
116	0	2022
117	0	2639
118	0	1991
119	0	2701
120	0	2702
121	0	2376
122	0	2414
123	0	2109
124	0	1999
125	0	2721
126	0	2002
127	0	2002
128	0	2007
129	0	1970
130	0	1970
131	0	1999
132	0	2742
133	0	1926
134	0	2751
135	0	2761
136	0	2768
137	0	1999
138	0	1948
139	0	2007
140	0	2006
141	0	2776
142	0	1990
143	0	2043
144	0	2571
145	0	2794
146	0	2796
147	0	1879
148	0	2817
149	0	1908
150	0	1927
151	0	1962
152	0	2829
153	0	2526
154	0	2848
155	0	2858
156	0	2861
157	0	1926
158	0	2294
159	0	2114
160	0	1974
161	0	2886
162	0	2888
163	0	1917
164	0	2249
165	0	1926
166	0	2234
167	0	2813
168	0	1961
169	0	2901
170	0	2348
171	0	2913
172	0	2918
173	0	2921
174	0	2930
175	0	2713
176	0	1900
177	0	2082
178	0	2148
179	0	2117
180	0	2948
181	0	1896
182	0	2726
183	0	2961
184	0	1977
185	0	2969
186	0	2980
187	0	2427
188	0	2990
189	0	1990
190	0	3007
191	0	3008
192	0	2059
193	0	1962
194	0	1875
195	0	2043
196	0	3028
197	0	3029
198	0	3031
199	0	2469
200	0	2043
201	0	3044
202	0	3049
203	0	2804
204	0	2299
205	0	1913
206	0	1981
207	0	2056
208	0	2149
209	0	2453
210	0	1946
211	0	1973
212	0	3064
213	0	2000
214	0	2139
215	0	1952
216	0	1946
217	0	2570
218	0	2473
219	0	3088
220	0	1924
221	0	2093
222	0	2234
223	0	1970
224	0	3099
225	0	2074
226	0	2003
227	0	1933
228	0	2680
229	0	2791
230	0	2674
231	0	3121
232	0	3055
233	0	3129
234	0	2790
235	0	3133
236	0	2358
237	0	1933
238	0	1880
239	0	2078
240	0	3151
241	0	3153
242	0	3161
243	0	2929
244	0	1990
245	0	2648
246	0	2124
247	0	1982
248	0	3171
249	0	3175
250	0	1979
251	0	1959
252	0	3182
253	0	2317
254	0	2370
255	0	2806
256	0	3194
257	0	1990
258	0	2230
259	0	3201
260	0	2545
261	0	2716
262	0	1991
263	0	2894
264	0	2271
265	0	3220
266	0	1979
267	0	2929
268	0	3229
269	0	3234
270	0	2553
271	0	3246
272	0	2264
273	0	3252
274	0	2095
275	0	1933
276	0	2271
277	0	2062
278	0	1927
279	0	2007
280	0	2975
281	0	2149
282	0	1990
283	0	2099
284	0	1893
285	0	3096
286	0	1949
287	0	2790
288	0	2438
289	0	2901
290	0	1913
291	0	1952
292	0	2527
293	0	3301
294	0	2139
295	0	2698
296	0	2179
297	0	1998
298	0	2008
299	0	2800
300	0	1878
301	0	2848
302	0	2002
303	0	3330
304	0	1999
305	0	2057
306	0	2791
307	0	2271
308	0	3057
309	0	2975
310	0	1987
311	0	2545
312	0	1875
313	0	3202
314	0	1953
315	0	3350
316	0	2635
317	0	2637
318	0	2113
319	0	2165
320	0	3368
321	0	1977
322	0	3369
323	0	1959
324	0	2175
325	0	1960
326	0	1950
327	0	2110
328	0	2246
329	0	2057
330	0	2009
331	0	2087
332	0	3383
333	0	3388
334	0	1902
335	0	3394
336	0	1999
337	0	1950
338	0	2082
339	0	2480
340	0	3402
341	0	1908
342	0	1919
343	0	3418
344	0	1978
345	0	3421
346	0	2531
347	0	1968
348	0	1898
349	0	2410
350	0	2348
351	0	1879
352	0	2307
353	0	2007
354	0	3433
355	0	2264
356	0	2057
357	0	2523
358	0	2233
359	0	2545
360	0	1944
361	0	2176
362	0	3462
363	0	1918
364	0	3126
365	0	2267
366	0	3470
367	0	2192
368	0	2151
369	0	2432
370	0	2057
371	0	2674
372	0	2265
373	0	1919
374	0	3044
375	0	1944
376	0	1914
377	0	3389
378	0	2260
379	0	1990
380	0	3494
381	0	3500
382	0	2735
383	0	3505
384	0	2005
385	0	2410
386	0	3514
387	0	1959
388	0	2383
389	0	2245
390	0	3527
391	0	1959
392	0	3537
393	0	2197
394	0	1947
395	0	2800
396	0	3461
397	0	3549
398	0	2129
399	0	1968
400	0	1990
401	0	2114
402	0	3560
403	0	2735
404	0	2226
405	0	3568
406	0	2215
407	0	3576
408	0	2636
409	0	3585
410	0	3005
411	0	3590
412	0	2833
413	0	2917
414	0	2072
415	0	2800
416	0	3605
417	0	1959
418	0	2148
419	0	2226
420	0	5715
421	0	2556
422	0	2043
423	0	2116
424	0	2027
425	0	3620
426	0	2068
427	0	2599
428	0	3288
429	0	2426
430	0	3630
431	0	1977
432	0	2411
433	0	3638
434	0	2340
435	0	3648
436	0	2791
437	0	2836
438	0	2057
439	0	3658
440	0	3184
441	0	1927
442	0	1992
443	0	2305
444	0	2813
445	0	2769
446	0	3401
447	0	1999
448	0	1974
449	0	1972
450	0	3675
451	0	1938
452	0	1938
453	0	1918
454	0	1908
455	0	1998
456	0	2218
457	0	3688
458	0	1968
459	0	2109
460	0	1938
461	0	1914
462	0	1963
463	0	1913
464	0	2371
465	0	2068
466	0	1913
467	0	3696
468	0	1999
469	0	1919
470	0	1918
471	0	3704
472	0	3711
473	0	1990
474	0	1990
475	0	2314
476	0	2525
477	0	1918
478	0	2732
479	0	2380
480	0	1998
481	0	2693
482	0	1938
483	0	2349
484	0	2370
485	0	3052
486	0	3747
487	0	2674
488	0	1974
489	0	2570
490	0	1908
491	0	2009
492	0	2007
493	0	2175
494	0	2419
495	0	1945
496	0	2249
497	0	1913
498	0	3760
499	0	2410
500	0	3765
501	0	2761
502	0	1908
503	0	1918
504	0	2085
505	0	1919
506	0	3775
507	0	2029
508	0	2901
509	0	2977
510	0	1916
511	0	1927
512	0	3785
513	0	2049
514	0	3791
515	0	2314
516	0	2845
517	0	2627
518	0	3800
519	0	1872
520	0	3811
521	0	3812
522	0	3820
523	0	3129
524	0	2208
525	0	2383
526	0	2093
527	0	1952
528	0	3827
529	0	2733
530	0	2791
531	0	3833
532	0	3395
533	0	1918
534	0	3844
535	0	2331
536	0	3846
537	0	2197
538	0	3856
539	0	1946
540	0	2087
541	0	3461
542	0	3680
543	0	2426
544	0	3865
545	0	2084
546	0	2057
547	0	2002
548	0	2599
549	0	1987
550	0	1908
551	0	1908
552	0	2671
553	0	1945
554	0	2501
555	0	2529
556	0	3315
557	0	1944
558	0	3901
559	0	2092
560	0	3905
561	0	3909
562	0	2444
563	0	2129
564	0	2225
565	0	2367
566	0	2026
567	0	2628
568	0	3448
569	0	2268
570	0	1974
571	0	1919
572	0	1971
573	0	1908
574	0	3398
575	0	3934
576	0	3939
577	0	2115
578	0	1981
579	0	2395
580	0	2113
581	0	1946
582	0	2789
583	0	3948
584	0	3951
585	0	2546
586	0	2095
587	0	1950
588	0	1896
589	0	2013
590	0	2224
591	0	2018
592	0	1982
593	0	3973
594	0	2350
595	0	2005
596	0	1907
597	0	2081
598	0	1927
599	0	2828
600	0	3993
601	0	4000
602	0	3074
603	0	2828
604	0	1968
605	0	2317
606	0	3455
607	0	3943
608	0	2506
609	0	3771
610	0	2117
611	0	4024
612	0	2229
613	0	3316
614	0	3761
615	0	3125
616	0	1990
617	0	2397
618	0	2432
619	0	2175
620	0	4036
621	0	1970
622	0	2133
623	0	2178
624	0	3018
625	0	2060
626	0	2002
627	0	2057
628	0	4049
629	0	1950
630	0	2755
631	0	4055
632	0	2013
633	0	1900
634	0	2805
635	0	1959
636	0	2006
637	0	1999
638	0	1917
639	0	2147
640	0	2964
641	0	2671
642	0	2093
643	0	3175
644	0	1910
645	0	2331
646	0	2660
647	0	2000
648	0	1951
649	0	1952
650	0	3828
651	0	2553
652	0	2122
653	0	4088
654	0	2783
655	0	4093
656	0	2671
657	0	2660
658	0	2263
659	0	1959
660	0	3327
661	0	1879
662	0	1990
663	0	1959
664	0	2167
665	0	2228
666	0	2480
667	0	1982
668	0	1951
669	0	1952
670	0	4110
671	0	2192
672	0	4117
673	0	1918
674	0	2250
675	0	1919
676	0	1914
677	0	2945
678	0	2595
679	0	3008
680	0	1998
681	0	3765
682	0	1974
683	0	1908
684	0	2104
685	0	2998
686	0	2285
687	0	4151
688	0	2126
689	0	4153
690	0	2152
691	0	1951
692	0	1977
693	0	1981
694	0	4158
695	0	2422
696	0	2093
697	0	1924
698	0	2248
699	0	2009
700	0	2009
701	0	2082
702	0	2370
703	0	4172
704	0	2787
705	0	2974
706	0	2380
707	0	1968
708	0	2248
709	0	2261
710	0	2133
711	0	1939
712	0	4186
713	0	1924
714	0	3005
715	0	3518
716	0	3091
717	0	2313
718	0	1908
719	0	2078
720	0	2027
721	0	2068
722	0	4106
723	0	2008
724	0	1979
725	0	4213
726	0	4215
727	0	2057
728	0	1990
729	0	1990
730	0	1952
731	0	2226
732	0	2126
733	0	4224
734	0	2149
735	0	4230
736	0	4233
737	0	4238
738	0	1946
739	0	1927
740	0	4248
741	0	4256
742	0	2726
743	0	2236
744	0	3626
745	0	4268
746	0	4271
747	0	1951
748	0	1959
749	0	1959
750	0	2994
751	0	3649
752	0	1999
753	0	4277
754	0	1990
755	0	3120
756	0	2774
757	0	1925
758	0	4306
759	0	2148
760	0	2524
761	0	3773
762	0	2225
763	0	2235
764	0	4317
765	0	2117
766	0	2743
767	0	1908
768	0	4322
769	0	2334
770	0	1906
771	0	2082
772	0	3218
773	0	4190
774	0	4335
775	0	1974
776	0	2674
777	0	2234
778	0	2549
779	0	1945
780	0	4349
781	0	3125
782	0	1897
783	0	3831
784	0	1949
785	0	1913
786	0	2175
787	0	1918
788	0	2158
789	0	2248
790	0	3224
791	0	2101
792	0	4369
793	0	2305
794	0	1918
795	0	1918
796	0	2626
797	0	2643
798	0	2863
799	0	1908
800	0	3218
801	0	1945
802	0	2729
803	0	2139
804	0	4389
805	0	4390
806	0	2078
807	0	2735
808	0	4392
809	0	1987
810	0	2791
811	0	2432
812	0	4396
813	0	4399
814	0	2093
815	0	1908
816	0	2201
817	0	4139
818	0	2395
819	0	2174
820	0	2355
821	0	1999
822	0	4320
823	0	4334
824	0	4410
825	0	2224
826	0	2139
827	0	1952
828	0	2480
829	0	3187
830	0	2566
831	0	1938
832	0	1950
833	0	4230
834	0	1918
835	0	2527
836	0	4422
837	0	2056
838	0	3310
839	0	1929
840	0	2176
841	0	1942
842	0	3287
843	0	4433
844	0	3209
845	0	3476
846	0	3479
847	0	2604
848	0	4455
849	0	2252
850	0	2090
851	0	2430
852	0	1979
853	0	2529
854	0	1876
855	0	2599
856	0	4035
857	0	2708
858	0	2568
859	0	1919
860	0	2003
861	0	4476
862	0	3133
863	0	2911
864	0	2152
865	0	1879
866	0	2320
867	0	2414
868	0	1918
869	0	2204
870	0	2356
871	0	4494
872	0	1949
873	0	2371
874	0	2050
875	0	1978
876	0	2234
877	0	4286
878	0	3461
879	0	2057
880	0	2890
881	0	1996
882	0	2388
883	0	2059
884	0	1990
885	0	4515
886	0	1946
887	0	1909
888	0	1968
889	0	2083
890	0	4030
891	0	2067
892	0	3466
893	0	3118
894	0	4141
895	0	1968
896	0	1974
897	0	3197
898	0	3417
899	0	3795
900	0	2226
901	0	4536
902	0	3092
903	0	2057
904	0	4543
905	0	2035
906	0	2438
907	0	2005
908	0	2447
909	0	2064
910	0	2109
911	0	4576
912	0	4578
913	0	1933
914	0	4582
915	0	3343
916	0	1990
917	0	2371
918	0	1950
919	0	2638
920	0	1952
921	0	2225
922	0	2037
923	0	1959
924	0	3318
925	0	2576
926	0	2056
927	0	1984
928	0	2924
929	0	2102
930	0	2989
931	0	3012
932	0	3187
933	0	2007
934	0	2310
935	0	1932
936	0	4593
937	0	3819
938	0	2412
939	0	3495
940	0	3316
941	0	4162
942	0	2657
943	0	4606
944	0	2366
945	0	1974
946	0	1924
947	0	1927
948	0	1983
949	0	2057
950	0	2031
951	0	2149
952	0	2487
953	0	1924
954	0	2818
955	0	2057
956	0	2059
957	0	3946
958	0	2235
959	0	1963
960	0	1953
961	0	3773
962	0	3591
963	0	4364
964	0	2762
965	0	2063
966	0	2285
967	0	3395
968	0	2082
969	0	1946
970	0	1990
