1224	235	1
1101	3635	0
765	2430	0
654	1710	0
971	254	1
1183	2564	0
793	539	1
150	36	1
1172	46	1
934	1341	1
1004	508	1
812	930	1
1773	67	0
1108	1530	1
491	2879	0
1146	2722	0
416	1735	1
699	187	1
937	1942	1
1026	2865	1
1431	1646	0
529	202	1
746	671	0
920	80	1
592	957	1
125	851	1
824	242	1
1054	840	0
460	3173	0
1764	2058	1
1003	210	1
1789	755	0
1123	3639	0
1852	118	1
1529	172	0
1855	1526	1
1076	2918	0
1392	2112	0
377	1983	0
29	2532	0
676	77	0
940	2728	1
581	2132	0
1841	1214	0
905	795	1
203	1632	0
1787	3752	1
434	468	1
83	662	1
388	163	1
820	36	1
1866	377	1
751	734	0
1308	2283	0
1110	1531	0
763	87	1
1785	2826	1
1866	2750	0
421	24	1
1641	771	0
932	3060	0
433	1773	1
1537	133	1
1401	102	1
1773	3725	1
241	1282	1
363	2406	0
703	3250	0
409	22	1
452	3421	0
1483	1121	0
1109	254	1
31	191	1
1678	2296	0
1484	3161	0
1627	944	1
1408	227	0
1185	3043	0
983	87	0
1046	2557	0
491	882	0
1382	254	1
1021	2147	1
299	1370	0
1067	644	0
1607	214	0
34	192	0
594	2112	1
1484	133	1
1602	295	1
879	377	0
1176	36	1
1116	361	1
1413	3644	0
1543	3165	0
1735	196	1
414	3361	0
1704	116	1
31	1712	0
1800	2723	0
1717	389	0
605	24	1
164	377	1
802	2377	0
528	790	1
1744	3179	0
1187	102	1
690	2403	0
1298	76	1
302	81	1
481	1864	1
781	1290	0
307	134	1
273	3214	0
349	984	0
1677	268	0
79	1695	0
454	1808	1
309	2833	0
398	496	1
1764	146	0
259	3029	0
1047	1979	1
154	2251	0
564	1122	0
1433	934	1
599	2387	0
399	698	0
1363	2482	0
1192	2445	0
642	36	1
764	1322	0
223	376	1
1130	2505	1
314	2175	0
764	126	1
1331	2362	0
998	3795	0
1125	2151	0
1506	633	0
746	56	1
1143	859	0
1677	388	1
604	254	1
1440	3359	1
112	2766	0
1535	187	1
58	2048	0
1638	450	0
779	3403	0
1777	2741	0
1486	87	1
1120	2597	1
1384	2778	0
960	73	1
1038	2255	0
231	812	0
1222	3798	0
457	1318	0
954	293	1
1779	3737	1
614	2954	0
1778	998	1
1257	48	1
384	863	1
1582	131	1
45	2769	0
724	3323	0
800	1406	0
1841	415	0
122	840	1
848	2390	0
1141	2216	0
1347	863	1
1407	446	0
211	184	1
822	678	0
115	3614	0
1210	1525	1
1721	2892	1
341	615	1
857	1152	0
12	147	1
1286	105	1
1815	899	0
71	1252	0
19	214	1
1719	1880	0
475	228	1
1299	47	1
503	35	1
328	31	0
874	1979	0
893	3774	0
316	1485	1
631	2900	0
561	2902	0
1267	1501	1
1271	540	0
1099	2955	1
1562	1076	0
1029	1037	1
1158	608	1
228	1040	1
984	2113	0
847	1397	0
85	96	1
572	544	1
218	331	0
1513	640	0
4	157	0
253	445	1
1214	3525	0
690	2115	0
260	1334	1
626	2652	0
776	16	1
1178	2084	1
1403	560	1
1461	41	1
309	740	1
640	2567	0
808	3391	0
1714	479	0
850	1822	1
1805	2713	0
388	2936	0
661	805	1
1480	3353	0
1231	2185	0
406	140	0
221	109	1
699	261	1
786	1492	0
636	2077	0
826	3801	0
1355	300	0
1681	561	0
1393	156	1
1776	3732	1
1312	237	1
48	2617	0
969	2475	0
778	3758	0
110	3482	0
1022	55	1
1584	559	0
386	1920	0
984	154	1
355	1435	0
605	1328	1
1508	3800	0
461	2893	0
1161	2641	0
1076	107	1
1739	227	0
1134	504	1
792	1845	0
1216	625	0
677	183	1
1395	3113	0
262	1364	0
1856	712	1
1404	2070	1
1587	774	1
43	363	1
834	764	1
579	188	1
1657	1396	1
1452	83	0
1004	966	1
613	1997	0
498	52	1
1393	3268	0
395	2921	0
634	2114	0
1141	3024	1
15	184	1
278	2	0
30	34	1
376	1615	1
476	43	1
203	2554	0
951	2383	0
512	1914	1
48	209	1
1206	3755	0
1136	3495	0
397	161	1
1313	3575	0
918	3772	0
1621	1526	1
1057	2378	0
83	2429	0
291	52	1
304	2160	0
1763	378	1
343	1174	1
170	1971	0
1181	1822	1
66	430	0
1140	3638	0
29	2115	0
1184	91	1
1628	1855	0
968	47	1
1815	2446	0
1550	177	0
310	145	1
0	467	0
1063	672	0
115	1173	0
1788	509	1
105	566	1
1026	2732	0
446	3459	0
729	3092	0
482	1314	0
812	190	0
92	2224	0
129	858	1
141	2168	0
1326	3472	0
1571	297	1
158	159	1
133	3791	0
724	2573	0
1237	1923	0
368	3459	0
1126	817	0
692	286	1
672	2251	1
243	2858	0
1597	2527	0
46	202	0
905	1235	0
1368	2681	0
556	1203	0
735	218	0
1651	3594	1
117	703	1
155	409	0
854	2371	0
1856	1071	0
664	863	1
229	1672	0
741	1661	0
1380	3317	1
1223	1166	0
1010	1221	0
645	96	1
314	2342	0
1701	1019	0
105	761	1
399	46	1
1705	3678	0
1659	3607	1
391	127	1
481	295	1
1559	185	1
1699	3282	1
788	217	0
103	379	0
1451	2681	0
956	1749	0
1073	728	0
1046	158	1
1176	306	1
1111	2115	0
528	1954	1
1524	80	1
940	1047	1
933	104	1
729	598	0
1740	467	1
159	654	1
125	597	1
676	36	1
1657	1563	0
627	1883	0
642	198	1
1397	2504	0
1550	1309	1
15	79	1
1086	2902	0
1664	2120	1
1082	52	1
1617	2457	0
976	1468	0
1000	55	1
718	2132	0
1181	491	1
758	40	1
1172	2911	0
1067	1060	0
1067	2826	1
1120	46	1
1746	47	1
1206	2744	0
97	2576	0
906	2847	0
594	2110	1
1277	3528	0
45	1551	0
1692	280	1
1082	157	0
414	1559	0
1812	105	1
1192	3089	1
1206	2344	0
1567	3498	1
1033	794	0
1591	3517	1
553	80	1
907	2239	0
1082	212	0
1000	3641	0
270	402	0
650	1842	0
1104	2307	1
851	587	0
590	1457	1
1172	471	1
104	756	1
366	357	1
911	617	1
787	1664	0
1314	14	0
275	1282	0
940	2067	1
1824	1114	1
334	2672	0
430	1755	1
829	973	1
650	1995	0
1552	128	1
1382	915	1
1391	80	1
1238	2692	0
744	630	1
630	500	1
65	770	0
1712	2460	0
234	104	1
117	993	0
1637	2178	0
1203	3384	0
1837	674	0
922	878	1
1573	2490	0
78	1320	0
368	155	1
1097	625	0
1612	3357	0
1581	481	0
1584	1460	0
1083	437	1
1604	79	0
660	3044	0
55	3565	0
391	2074	0
856	376	1
1451	2691	0
246	37	1
1533	842	1
1841	1546	0
562	55	1
66	2794	0
1717	1748	0
1665	79	1
1597	3610	0
1568	1969	1
740	895	1
1799	3019	0
1756	314	1
1444	1636	1
1086	52	1
1687	3793	0
1420	34	1
1765	1747	0
214	2387	0
1428	3427	0
1319	2590	1
881	3725	0
512	1912	1
73	252	1
1509	866	0
1015	1894	0
1282	2223	0
930	3297	0
481	2235	0
263	1684	0
840	96	1
175	184	1
1571	1009	1
1190	499	1
1871	3	1
3	2823	0
1267	199	1
1543	3132	0
969	80	1
573	959	1
615	1917	0
626	79	1
158	1006	1
1058	371	1
1127	832	1
81	2087	0
3	1382	0
1097	6	0
580	1717	0
1286	110	1
872	3487	0
91	3005	0
1691	3330	0
937	3504	0
1642	1030	0
984	616	1
298	450	0
1263	556	1
1404	2947	0
746	2624	0
837	79	1
1289	2489	1
576	812	0
323	863	1
257	1172	1
377	1586	1
842	1717	0
1156	577	0
721	670	1
395	567	0
1659	121	0
1766	3176	0
1702	3252	0
1761	1000	0
1214	154	1
1012	119	1
1729	906	1
1476	1550	0
437	2373	0
946	2407	0
707	903	0
1487	1122	1
1576	2089	1
1574	657	0
476	1262	1
44	77	1
955	1258	1
1117	441	0
460	3185	0
667	2674	0
766	475	0
1232	143	0
1682	2725	0
1796	2021	0
832	1886	0
87	275	1
847	517	1
834	221	1
1141	3278	0
904	1537	0
1787	3744	1
1596	159	1
276	3613	0
1588	272	1
1400	447	0
606	2927	0
1509	3046	0
1738	235	1
243	276	1
1097	2131	1
417	80	1
456	882	0
773	133	1
920	185	1
486	3388	0
1632	2214	0
942	147	1
1288	1659	1
1307	267	1
967	2880	0
148	942	1
1302	3019	0
237	917	1
1798	2281	1
1427	157	0
333	46	1
1737	1374	0
1776	257	0
432	2541	0
1422	1075	1
431	239	0
452	184	1
975	1324	1
297	325	1
69	3234	0
1036	2974	0
1718	2520	0
89	2096	0
285	2171	0
243	1278	1
616	1490	0
834	2719	0
1028	78	1
702	2377	0
328	87	1
707	1115	1
1734	1868	0
1565	1114	0
262	286	1
113	459	1
931	1058	0
511	3345	0
91	26	1
1000	2371	1
1125	2414	1
544	1990	1
1249	1734	0
1000	1263	0
77	598	1
1487	3361	0
331	2700	0
1857	139	0
1152	3528	0
1170	237	1
73	136	1
763	80	1
1234	882	1
1637	382	1
389	776	0
953	3349	0
1714	210	1
1186	844	1
1004	433	0
1552	199	1
428	1831	0
961	1513	1
829	332	1
1195	1275	0
120	118	1
644	20	1
481	2950	0
535	2747	0
907	177	0
632	1446	1
1571	108	1
1720	645	1
1357	1350	0
842	1518	0
601	472	1
593	34	1
1059	1162	1
560	1722	1
1760	2142	1
333	1676	0
1037	2878	1
407	1710	1
1845	253	1
1689	2546	0
639	2189	1
1046	926	1
564	1159	0
934	126	1
1495	752	0
1031	2985	0
631	538	1
218	3595	0
861	102	1
613	1315	1
847	496	0
1412	2758	0
1262	1781	1
110	3282	0
1165	120	0
61	3802	0
456	1117	0
1622	468	0
1130	34	1
58	468	1
1804	538	1
864	302	1
593	1051	1
435	286	1
597	65	0
1202	803	1
138	115	1
1099	381	0
684	3239	0
416	1673	1
428	557	1
874	3644	0
1502	1140	0
1108	511	1
1162	406	1
976	2788	1
154	978	1
1629	1140	1
1311	2340	0
87	2983	0
1014	3354	0
297	216	1
90	1713	0
334	1519	1
1216	2486	0
1479	772	1
543	2327	0
834	109	1
1186	42	1
551	3593	0
774	2467	1
1378	126	1
1730	1901	1
769	2113	0
926	129	0
687	1941	0
1360	2995	0
1690	127	1
836	358	1
707	1408	1
1509	918	0
1189	3233	0
152	352	1
1524	253	1
1022	3443	0
774	1316	0
1181	3066	1
98	720	1
1801	111	1
1311	2200	0
1612	118	1
320	1138	1
1088	334	0
158	1009	1
737	963	1
991	1812	0
1516	2492	1
1489	87	1
1157	219	0
1591	57	1
1161	99	0
1726	1457	0
813	164	0
428	1850	0
1399	3164	0
497	1616	0
448	2642	0
21	312	0
290	3442	0
947	1618	0
226	72	1
677	2260	1
1562	1254	0
1121	1042	1
310	551	1
1658	749	0
1259	649	0
1385	354	1
54	75	0
1300	167	0
1258	1325	1
517	755	1
525	3468	0
1634	390	0
1623	641	0
1036	109	1
1850	445	1
1016	2058	1
533	726	0
1280	2200	0
574	1413	0
792	134	1
9	117	1
306	1998	0
1513	70	1
722	105	1
530	137	1
221	1754	0
1766	797	0
310	2131	0
268	377	1
1864	936	0
658	2223	1
1652	956	1
881	3241	0
471	964	0
528	27	0
1434	118	1
1591	1176	0
1029	2278	0
1280	61	1
1498	364	1
1696	3636	0
927	1767	1
918	1395	1
1519	2815	0
1063	3689	0
848	80	1
1494	2052	0
777	211	1
1011	1256	0
310	1455	0
746	55	1
821	24	1
820	102	0
640	3506	0
1173	365	1
0	475	0
229	185	1
1108	1514	1
1153	2035	0
1711	25	0
191	577	1
40	3509	0
56	448	1
743	87	1
1487	243	1
1326	391	1
1298	2730	0
1268	126	1
681	3830	0
1399	130	1
206	55	1
1243	712	1
1060	177	0
1578	55	1
197	2408	0
984	2797	1
535	474	1
617	572	1
907	1414	0
679	35	1
1064	267	1
1420	2050	0
286	130	1
968	70	0
1594	1701	0
471	1835	1
1085	3400	0
1309	2402	0
109	783	1
1868	388	1
999	861	1
807	467	1
745	2407	0
463	6	0
347	78	0
1474	476	1
1515	34	1
1216	3215	0
391	74	1
639	897	1
1471	2273	0
663	1570	0
389	81	1
1480	486	1
1386	801	0
2	40	1
766	3218	0
308	1026	1
174	1011	0
885	1105	1
711	793	1
1170	3017	0
1867	594	0
53	109	1
483	96	1
799	1523	1
781	2479	1
1547	250	1
51	709	0
855	196	1
549	2001	1
1355	498	1
700	2989	0
1475	87	1
714	2463	0
323	2671	0
14	171	1
1729	3677	1
1507	1904	0
411	3396	0
1068	299	1
881	3148	0
1048	866	0
640	54	1
1547	2069	0
1074	1324	1
1067	1061	0
991	832	1
471	2357	0
969	87	1
1333	330	0
435	372	0
477	1850	1
1167	1494	0
219	289	1
1159	516	1
1809	230	0
133	1781	0
1681	3634	1
1087	22	1
488	600	0
1115	2648	1
1589	114	1
287	572	1
1672	81	1
984	1282	0
707	80	1
455	2896	0
433	1765	1
389	1708	0
871	601	1
1719	3667	1
151	950	1
1445	1194	0
1645	2158	1
900	34	1
1320	243	0
1721	1442	0
241	303	1
273	1381	1
537	1506	0
12	153	1
532	119	1
117	821	1
1559	2166	0
66	524	1
1258	48	1
1032	3371	0
1322	2281	1
1018	3250	0
1002	377	1
1801	1863	0
1573	230	1
995	483	1
1739	1255	1
1260	41	1
373	2444	0
915	1289	1
116	2564	0
1301	1479	0
1452	2760	1
1046	1163	0
550	1363	0
975	2304	1
598	445	1
380	923	0
617	2161	1
1551	3642	0
235	1334	0
955	1019	0
1026	649	0
1565	3006	0
334	1293	1
733	325	1
1599	1322	1
1049	352	1
1075	267	1
795	55	1
1502	36	1
1451	2898	0
166	204	0
1404	1570	0
393	1200	0
360	1447	0
1582	83	0
146	1772	0
1700	107	0
1710	846	0
763	3473	0
146	35	1
1122	3253	0
1572	137	1
849	3296	0
1382	480	0
482	135	1
1540	88	1
332	3200	0
1327	3396	0
38	1377	0
213	3061	0
1650	1035	0
1176	1091	1
1734	2835	1
758	2431	1
160	2822	0
1333	3254	1
1463	1034	0
1596	3525	1
1465	3400	1
304	2306	0
640	235	1
1170	863	1
1148	133	1
1433	933	1
159	400	0
708	185	1
1364	2469	1
1043	171	0
1175	127	1
976	1295	1
810	74	1
1480	1617	1
1788	3719	0
1217	395	1
1829	2148	0
907	442	1
52	1653	0
1674	96	1
689	209	1
1871	2576	0
1650	3587	1
1285	1186	1
457	3545	0
417	538	1
1221	817	0
1551	763	1
1440	2762	0
1116	186	0
733	883	0
10	100	1
449	738	1
704	1679	0
1576	178	1
485	3013	0
62	4	0
286	2918	0
1591	814	0
1127	1394	0
308	2864	0
1128	1970	0
122	3142	0
1501	772	1
199	581	1
899	782	0
1117	3647	0
1643	1732	1
214	126	1
375	3203	0
71	3237	0
1435	137	1
1019	2567	1
1354	1039	1
745	2395	1
7	98	1
274	141	1
874	774	0
1232	572	0
513	424	0
377	1080	1
1793	1908	0
1124	2995	1
1511	235	1
756	47	1
1816	1159	0
789	130	1
1537	385	1
293	1117	0
787	3395	0
1628	96	1
924	1076	1
705	235	1
981	2149	1
341	2609	0
130	1332	0
1035	184	1
1767	2469	0
1038	1689	0
529	116	1
216	2130	0
27	269	1
357	1573	1
126	184	1
1357	2717	0
1586	117	1
1493	395	1
281	1405	1
1220	1275	0
1332	1404	0
756	989	1
1728	118	1
850	395	1
1778	210	1
1268	133	1
647	2449	0
1033	3564	0
12	1464	0
979	1378	0
1086	36	1
197	129	1
1768	2275	0
1700	2619	0
268	1663	0
1275	2701	0
732	380	0
476	653	1
405	915	1
1337	2504	1
974	499	1
686	3234	0
114	2085	0
1842	126	1
1303	2997	1
408	1233	0
374	210	1
365	325	1
761	48	0
1698	133	1
1501	1868	1
1148	630	0
1840	41	1
431	190	1
444	602	0
1149	1410	1
1437	78	1
1838	1087	0
48	325	1
208	277	1
989	2290	0
65	2701	0
75	206	1
1515	325	1
1677	3666	0
1768	1739	0
1791	275	0
1335	2083	1
149	391	1
1350	3208	1
576	2851	0
1282	3206	1
784	87	1
446	2777	0
1509	2332	0
1029	1338	0
783	1423	0
824	969	1
94	3758	0
897	620	0
684	3223	0
302	3441	0
1857	502	1
1677	2926	0
1553	137	1
557	953	0
1608	1395	1
917	694	1
167	774	1
65	515	1
1423	127	1
1172	2255	0
1193	2631	1
1819	37	1
1120	695	1
1343	1605	1
1631	329	1
880	2994	0
362	377	1
670	2187	1
1609	967	0
251	2191	0
1870	3717	0
689	196	1
524	1272	1
1532	74	1
276	963	0
321	3317	0
516	8	1
1121	2684	0
1404	1341	0
1516	42	0
1518	2136	0
1640	935	0
1030	34	1
1373	777	1
661	3553	0
1396	130	1
723	3265	0
978	668	0
327	131	1
225	2990	0
288	1613	0
386	1640	1
1586	79	1
236	524	0
126	261	1
59	474	1
1440	474	1
1775	159	1
692	2284	1
1046	100	1
1855	156	1
1029	1040	1
881	1016	1
195	74	1
880	74	1
695	550	1
1068	156	1
952	159	1
1000	445	1
150	949	1
929	922	0
455	1886	0
247	185	1
1275	1380	0
591	785	1
1019	3509	0
1510	107	1
591	191	1
1817	1258	1
777	152	1
1063	722	1
806	473	0
1312	72	1
634	1984	0
236	155	1
1137	79	1
961	228	1
1411	1679	0
106	1599	0
652	1137	0
1751	539	1
475	2842	0
1627	2960	1
892	154	1
1396	159	1
350	1552	1
572	48	0
116	811	1
711	795	1
1800	134	1
222	3219	0
1198	1082	0
885	472	1
487	47	1
1414	1289	0
1773	426	1
472	1144	0
1269	1797	1
1727	467	1
1202	2009	1
1684	3092	1
863	2714	0
418	191	1
337	55	1
1502	773	0
1428	879	1
413	438	1
922	48	1
1359	3305	1
431	392	1
1662	1490	1
793	132	1
350	1536	0
1391	2973	0
445	897	1
799	1249	0
1404	3325	1
887	2438	0
220	3370	0
1705	2853	0
179	2265	0
1610	118	1
482	185	1
394	751	0
1322	2590	1
393	7	1
663	373	1
1787	3745	1
1746	437	1
1815	453	1
1068	155	1
1262	2595	0
270	1655	0
55	433	1
670	3502	0
1583	3256	0
1504	1367	0
1630	902	1
976	133	1
124	1542	0
52	745	0
109	779	1
517	50	0
1466	2719	1
660	793	0
402	1874	0
818	2317	1
547	1780	0
316	547	0
1244	376	1
115	171	1
1021	1384	0
1108	735	1
1601	72	1
1375	1688	0
1154	1921	0
1797	318	0
1347	107	1
301	560	1
1561	2694	1
103	1296	0
1127	326	0
1245	1028	0
538	998	1
1666	2335	0
729	3556	0
841	3288	0
1776	96	0
695	1558	1
944	386	1
440	358	1
1514	2020	1
10	119	1
1377	2743	0
966	2053	0
1038	879	1
740	442	1
79	626	1
1800	1651	0
403	1057	0
630	1952	0
1336	1134	0
1282	348	0
32	2574	0
1653	373	1
944	1579	1
1134	2345	0
1121	2417	0
1567	2670	0
219	240	0
780	2276	0
1240	2953	1
978	2164	0
724	210	1
496	2341	0
747	102	1
1616	372	1
1376	221	1
179	638	0
1265	264	0
76	2027	0
375	1614	1
408	1590	0
1829	48	1
477	2255	0
17	3258	0
1121	233	0
3	52	1
666	2219	0
971	127	1
1808	1328	1
161	55	1
1813	3403	0
1150	1496	1
1671	2319	0
973	1975	0
421	3515	0
1756	3522	0
140	1555	0
1510	572	1
826	87	1
803	184	1
329	98	1
1111	2973	1
306	2476	0
1653	115	1
100	2016	0
981	110	1
439	1787	1
531	2974	0
968	3667	0
648	456	0
1254	704	0
721	664	1
1321	1448	1
906	235	1
1336	42	1
172	252	1
1714	714	1
1448	1817	0
457	716	0
1238	512	1
990	255	1
1112	3822	0
1236	70	0
498	3376	0
758	2046	1
1652	237	1
1287	608	1
123	185	1
1586	2903	0
1176	1088	1
46	2580	0
836	691	0
331	304	1
1667	73	0
158	187	1
286	882	0
573	1749	0
161	361	1
1358	75	1
582	105	1
1338	396	0
338	1637	0
732	80	1
454	950	0
1438	230	1
1566	142	0
9	360	0
698	2436	0
495	132	1
970	920	1
105	92	0
1121	2648	1
1114	2136	0
448	858	1
1306	3439	0
229	2862	0
1399	80	1
389	1025	1
706	295	1
48	2794	0
883	36	1
1641	301	1
1155	1050	0
1673	1525	1
1326	47	1
46	383	1
1010	96	1
194	12	1
952	519	1
1147	3709	0
1543	20	1
1634	118	1
1352	1185	1
1861	1916	0
1584	3655	0
1035	377	1
1675	844	1
1796	1777	1
658	190	1
1734	3797	0
1533	729	0
1836	1665	0
707	445	1
273	1377	1
198	1162	1
133	3259	0
905	1994	0
922	937	0
769	156	1
1053	684	1
176	498	1
1539	530	1
674	13	1
1322	1341	0
1355	519	0
21	3272	0
1779	128	1
78	615	1
1530	1664	1
78	621	1
1600	3533	1
778	2474	1
1771	2421	0
1208	3692	0
912	2199	0
1189	2987	1
212	584	0
1674	345	0
45	2651	0
274	1918	0
1481	505	0
359	1551	1
846	730	0
861	128	1
1645	2589	1
1693	1630	1
1365	185	1
420	2636	0
1379	1542	1
1412	1678	1
1532	237	1
1169	254	1
1706	392	1
349	1833	0
544	1992	1
1338	2057	1
1403	2601	0
956	926	1
1263	3352	0
916	927	0
238	333	1
995	30	1
1378	237	1
1559	2463	0
1304	1505	0
1714	468	0
1771	3301	0
1642	93	0
161	105	1
443	3230	0
987	580	0
1085	718	1
1632	333	1
1619	190	1
1000	2345	0
914	1125	0
905	286	1
1364	2313	0
906	47	1
1180	1147	0
1764	2750	0
31	296	1
599	74	1
1551	70	1
1734	126	1
1017	3425	0
1044	2859	0
1352	2206	0
253	2789	0
153	707	0
543	965	0
175	126	1
1618	135	1
53	2174	0
157	1000	1
1870	3709	1
292	96	1
1529	1786	0
1029	66	1
1232	2374	0
1729	3044	0
885	355	1
1709	117	1
1349	3294	1
1444	1662	1
1392	1217	1
1622	96	1
1566	72	1
333	1513	1
1651	2146	0
125	852	1
330	1779	0
1527	1347	1
1146	508	0
1278	3494	0
893	1044	1
1507	1994	0
904	2687	1
1811	2386	0
774	2920	0
1685	712	0
477	565	0
1444	671	0
1760	1712	0
1764	45	1
639	2096	1
405	1695	1
1493	872	0
69	1195	0
117	826	1
1365	206	1
1171	45	1
1180	35	1
503	245	1
933	320	1
439	809	1
